3.307270000000000000e+05,1.802000000000000000e+04,1.120000000000000000e+02,1.017000000000000000e+03
3.245320000000000000e+05,6.060000000000000000e+03,7.200000000000000000e+01,2.520000000000000000e+02
1.413560000000000000e+05,9.465000000000000000e+03,5.500000000000000000e+01,9.560000000000000000e+02
1.620180000000000000e+05,2.566000000000000000e+03,7.200000000000000000e+01,0.000000000000000000e+00
7.037500000000000000e+05,2.921000000000000000e+03,2.196000000000000000e+03,1.042000000000000000e+03
2.463890000000000000e+05,1.530700000000000000e+04,2.470000000000000000e+02,1.842000000000000000e+03
3.319930000000000000e+05,1.427600000000000000e+04,6.260000000000000000e+02,1.927000000000000000e+03
2.653370000000000000e+05,3.986000000000000000e+03,1.970000000000000000e+02,2.520000000000000000e+02
1.560006000000000000e+06,1.909370000000000000e+05,7.930000000000000000e+02,1.992500000000000000e+04
4.523380000000000000e+05,6.684000000000000000e+03,2.980000000000000000e+02,5.870000000000000000e+02
1.214470000000000000e+05,1.302000000000000000e+03,1.020000000000000000e+02,5.120000000000000000e+02
1.196700000000000000e+05,3.821000000000000000e+03,7.300000000000000000e+01,3.770000000000000000e+02
1.239300000000000000e+04,7.610000000000000000e+02,6.000000000000000000e+00,4.500000000000000000e+01
2.307010000000000000e+05,1.176700000000000000e+04,1.840000000000000000e+02,1.519000000000000000e+03
1.023353000000000000e+06,2.225500000000000000e+04,2.640000000000000000e+02,3.209000000000000000e+03
2.287310000000000000e+05,9.743000000000000000e+03,2.920000000000000000e+02,1.119000000000000000e+03
1.270970000000000000e+05,1.068000000000000000e+03,6.100000000000000000e+01,2.600000000000000000e+02
1.571660000000000000e+05,1.986900000000000000e+04,7.700000000000000000e+01,2.027000000000000000e+03
1.617120000000000000e+06,8.341000000000000000e+04,1.014000000000000000e+03,7.114000000000000000e+03
6.178100000000000000e+04,2.543000000000000000e+03,5.800000000000000000e+01,2.670000000000000000e+02
1.152639000000000000e+06,4.540100000000000000e+04,4.310000000000000000e+03,5.708000000000000000e+03
2.739620000000000000e+05,3.105000000000000000e+03,1.290000000000000000e+02,5.940000000000000000e+02
3.576396000000000000e+06,1.555850000000000000e+05,6.168000000000000000e+03,6.702000000000000000e+03
4.121170000000000000e+05,1.628700000000000000e+04,7.480000000000000000e+02,2.254000000000000000e+03
3.924500000000000000e+04,2.376000000000000000e+03,1.030000000000000000e+02,4.790000000000000000e+02
2.779400000000000000e+04,1.690000000000000000e+03,3.400000000000000000e+01,1.740000000000000000e+02
1.859840000000000000e+05,6.155000000000000000e+03,1.290000000000000000e+02,3.200000000000000000e+02
6.884850000000000000e+05,6.543000000000000000e+03,5.090000000000000000e+02,3.500000000000000000e+02
5.005800000000000000e+04,3.299000000000000000e+03,1.400000000000000000e+01,2.410000000000000000e+02
7.671400000000000000e+04,5.830000000000000000e+03,4.700000000000000000e+01,3.370000000000000000e+02
3.554920000000000000e+05,4.811000000000000000e+03,3.630000000000000000e+02,1.478000000000000000e+03
5.065250000000000000e+05,1.334900000000000000e+04,4.630000000000000000e+02,1.492000000000000000e+03
4.961660000000000000e+05,8.235000000000000000e+03,4.500000000000000000e+02,1.098000000000000000e+03
3.522760000000000000e+05,1.309800000000000000e+04,5.080000000000000000e+02,1.297000000000000000e+03
1.769256000000000000e+06,8.048000000000000000e+03,2.123000000000000000e+03,3.359000000000000000e+03
6.596540000000000000e+05,3.964000000000000000e+03,7.120000000000000000e+02,2.780000000000000000e+02
1.006825000000000000e+06,5.754100000000000000e+04,5.700000000000000000e+02,3.333000000000000000e+03
7.879610000000000000e+05,1.714000000000000000e+04,1.054000000000000000e+03,5.521000000000000000e+03
2.368050000000000000e+05,4.631000000000000000e+03,6.700000000000000000e+01,2.010000000000000000e+02
4.317900000000000000e+04,1.960000000000000000e+02,1.400000000000000000e+01,1.830000000000000000e+02
9.404800000000000000e+04,5.982000000000000000e+03,6.700000000000000000e+01,6.990000000000000000e+02
9.917900000000000000e+05,4.753200000000000000e+04,6.260000000000000000e+02,2.006000000000000000e+03
5.042942000000000000e+06,1.834730000000000000e+05,1.657800000000000000e+04,1.944300000000000000e+04
1.683617000000000000e+06,1.534700000000000000e+04,6.900000000000000000e+02,8.870000000000000000e+02
7.775300000000000000e+04,8.050000000000000000e+02,8.200000000000000000e+01,6.360000000000000000e+02
1.598000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.668620000000000000e+05,5.496000000000000000e+03,7.400000000000000000e+01,3.000000000000000000e+02
1.372102900000000000e+07,4.684960000000000000e+05,6.596000000000000000e+03,2.098900000000000000e+04
4.775600000000000000e+04,3.930000000000000000e+02,1.570000000000000000e+02,1.440000000000000000e+02
1.307367000000000000e+06,1.973300000000000000e+04,9.840000000000000000e+02,3.029000000000000000e+03
5.381000000000000000e+05,1.569300000000000000e+04,2.340000000000000000e+02,1.962000000000000000e+03
7.641000000000000000e+04,2.193000000000000000e+03,1.700000000000000000e+01,1.560000000000000000e+02
1.663860000000000000e+05,6.301000000000000000e+03,6.700000000000000000e+01,5.020000000000000000e+02
1.426800000000000000e+04,8.000000000000000000e+01,5.000000000000000000e+00,9.000000000000000000e+00
5.928800000000000000e+04,8.390000000000000000e+02,1.020000000000000000e+02,1.790000000000000000e+02
1.811958000000000000e+06,1.338150000000000000e+05,5.380000000000000000e+03,2.318100000000000000e+04
1.631750000000000000e+05,3.337000000000000000e+03,1.110000000000000000e+02,4.470000000000000000e+02
5.951000000000000000e+03,6.300000000000000000e+01,8.000000000000000000e+00,7.300000000000000000e+01
3.878410000000000000e+05,1.209700000000000000e+04,4.580000000000000000e+02,1.771000000000000000e+03
2.384126000000000000e+06,5.000600000000000000e+04,1.918000000000000000e+03,6.584000000000000000e+03
6.996710000000000000e+05,4.924600000000000000e+04,9.950000000000000000e+02,4.863000000000000000e+03
3.629753300000000000e+07,1.431489000000000000e+06,2.804400000000000000e+04,1.006320000000000000e+05
4.132460000000000000e+05,1.708600000000000000e+04,3.380000000000000000e+02,1.587000000000000000e+03
2.594000000000000000e+03,1.000000000000000000e+02,2.000000000000000000e+00,1.700000000000000000e+01
1.244984000000000000e+06,2.974800000000000000e+04,2.639000000000000000e+03,4.112000000000000000e+03
1.049200000000000000e+05,2.680000000000000000e+02,6.000000000000000000e+01,6.000000000000000000e+00
6.715100000000000000e+04,2.640000000000000000e+02,1.800000000000000000e+01,3.300000000000000000e+01
4.062790000000000000e+05,2.049900000000000000e+04,5.160000000000000000e+02,6.361000000000000000e+03
1.310050000000000000e+05,8.590000000000000000e+02,8.670000000000000000e+02,5.320000000000000000e+02
2.534300000000000000e+04,1.670000000000000000e+02,1.700000000000000000e+01,4.200000000000000000e+01
9.529190000000000000e+05,1.770300000000000000e+04,3.207000000000000000e+03,0.000000000000000000e+00
2.885350000000000000e+05,4.772000000000000000e+03,1.590000000000000000e+02,3.970000000000000000e+02
9.736800000000000000e+04,3.350000000000000000e+02,1.100000000000000000e+01,5.600000000000000000e+01
6.146080000000000000e+05,4.944100000000000000e+04,1.986000000000000000e+03,3.970000000000000000e+03
4.632760000000000000e+05,1.928600000000000000e+04,3.930000000000000000e+02,2.304000000000000000e+03
2.992280000000000000e+05,1.629000000000000000e+04,1.550000000000000000e+02,9.010000000000000000e+02
2.413290000000000000e+05,1.224700000000000000e+04,2.030000000000000000e+02,1.013000000000000000e+03
3.970592000000000000e+06,1.547290000000000000e+05,1.972000000000000000e+03,7.476000000000000000e+03
6.156500000000000000e+04,1.039000000000000000e+03,1.400000000000000000e+01,4.710000000000000000e+02
7.384480000000000000e+05,8.415000000000000000e+03,1.990000000000000000e+02,9.490000000000000000e+02
1.884820000000000000e+06,5.523500000000000000e+04,1.132000000000000000e+03,3.279000000000000000e+03
1.834397000000000000e+06,4.575400000000000000e+04,1.406000000000000000e+03,1.076400000000000000e+04
1.101502000000000000e+06,4.117000000000000000e+03,9.930000000000000000e+02,2.358000000000000000e+03
1.087970000000000000e+05,3.677000000000000000e+03,1.070000000000000000e+02,7.320000000000000000e+02
6.264190000000000000e+05,2.055300000000000000e+04,1.033000000000000000e+03,2.138000000000000000e+03
3.026138000000000000e+06,7.649500000000000000e+04,2.880000000000000000e+03,6.414000000000000000e+03
2.217000000000000000e+03,1.400000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00
1.040560000000000000e+05,1.645800000000000000e+04,3.200000000000000000e+01,1.263000000000000000e+03
1.851397000000000000e+06,2.477300000000000000e+04,2.844000000000000000e+03,2.242000000000000000e+03
3.994782000000000000e+06,2.913710000000000000e+05,1.162500000000000000e+04,2.423500000000000000e+04
2.043100000000000000e+05,1.956600000000000000e+04,5.700000000000000000e+01,1.727000000000000000e+03
7.375670000000000000e+05,1.026100000000000000e+04,8.020000000000000000e+02,1.232000000000000000e+03
7.134800000000000000e+05,2.422900000000000000e+04,6.730000000000000000e+02,2.204000000000000000e+03
2.450950000000000000e+06,1.761040000000000000e+05,1.017000000000000000e+03,6.257000000000000000e+03
5.781900000000000000e+04,6.820000000000000000e+02,2.900000000000000000e+01,1.470000000000000000e+02
5.997420000000000000e+05,2.985100000000000000e+04,2.990000000000000000e+02,4.530000000000000000e+02
1.655312000000000000e+06,2.396000000000000000e+04,4.550000000000000000e+02,2.777000000000000000e+03
2.200530000000000000e+05,6.740000000000000000e+03,8.530000000000000000e+02,1.455000000000000000e+03
6.574390000000000000e+05,2.430900000000000000e+04,3.900000000000000000e+02,1.783000000000000000e+03
8.361330000000000000e+05,1.931400000000000000e+04,1.206000000000000000e+03,0.000000000000000000e+00
5.938400000000000000e+04,2.090000000000000000e+02,1.200000000000000000e+01,1.900000000000000000e+01
7.489600000000000000e+04,2.606000000000000000e+03,9.300000000000000000e+01,2.400000000000000000e+02
3.846240000000000000e+05,2.130100000000000000e+04,3.530000000000000000e+02,1.559000000000000000e+03
7.982600000000000000e+04,3.740000000000000000e+03,5.200000000000000000e+01,3.750000000000000000e+02
1.893720000000000000e+05,7.070000000000000000e+03,1.120000000000000000e+02,2.880000000000000000e+02
3.192760000000000000e+05,4.939000000000000000e+03,3.627000000000000000e+03,0.000000000000000000e+00
1.856040000000000000e+05,8.689000000000000000e+03,2.020000000000000000e+02,4.920000000000000000e+02
5.388840000000000000e+05,4.610000000000000000e+03,1.276000000000000000e+03,3.651000000000000000e+03
6.598620000000000000e+05,4.388700000000000000e+04,5.930000000000000000e+02,3.420000000000000000e+02
3.385440000000000000e+05,1.645800000000000000e+04,2.170000000000000000e+02,2.527000000000000000e+03
4.451800000000000000e+05,5.189000000000000000e+03,3.130000000000000000e+02,5.020000000000000000e+02
2.888430000000000000e+05,8.899000000000000000e+03,5.500000000000000000e+01,5.440000000000000000e+02
9.009160000000000000e+05,7.519900000000000000e+04,2.540000000000000000e+02,7.395000000000000000e+03
6.019100000000000000e+04,9.720000000000000000e+02,7.600000000000000000e+01,3.120000000000000000e+02
1.498110000000000000e+05,5.737000000000000000e+03,8.700000000000000000e+01,1.439000000000000000e+03
2.915310000000000000e+05,7.401000000000000000e+03,2.510000000000000000e+02,5.850000000000000000e+02
8.706300000000000000e+04,2.203000000000000000e+03,1.800000000000000000e+01,3.510000000000000000e+02
1.055582000000000000e+06,3.908100000000000000e+04,8.420000000000000000e+02,4.809000000000000000e+03
8.039410000000000000e+05,2.754200000000000000e+04,5.530000000000000000e+02,2.512000000000000000e+03
8.563000000000000000e+04,5.210000000000000000e+02,3.500000000000000000e+01,9.900000000000000000e+01
1.868689000000000000e+06,3.184200000000000000e+04,1.395000000000000000e+03,2.798000000000000000e+03
5.694900000000000000e+04,1.129000000000000000e+03,1.900000000000000000e+01,1.110000000000000000e+02
4.671180000000000000e+05,1.474000000000000000e+03,3.850000000000000000e+02,3.100000000000000000e+02
8.286080000000000000e+05,2.935000000000000000e+03,5.990000000000000000e+02,2.113000000000000000e+03
1.815980000000000000e+05,3.370000000000000000e+03,4.100000000000000000e+01,1.990000000000000000e+02
3.647650000000000000e+05,9.537000000000000000e+03,1.270000000000000000e+03,1.629000000000000000e+03
6.427300000000000000e+04,3.756000000000000000e+03,3.200000000000000000e+01,8.430000000000000000e+02
1.368378000000000000e+06,3.830400000000000000e+04,5.810000000000000000e+02,2.762000000000000000e+03
6.216100000000000000e+04,1.709000000000000000e+03,2.000000000000000000e+01,1.250000000000000000e+02
1.816450000000000000e+05,2.399000000000000000e+03,3.740000000000000000e+02,1.300000000000000000e+03
1.295160000000000000e+05,5.166000000000000000e+03,2.210000000000000000e+02,3.390000000000000000e+02
5.039970000000000000e+05,1.501500000000000000e+04,1.147000000000000000e+03,1.319000000000000000e+03
1.189320000000000000e+05,5.296000000000000000e+03,5.100000000000000000e+01,2.550000000000000000e+02
8.542990000000000000e+05,2.674900000000000000e+04,5.480000000000000000e+02,2.233000000000000000e+03
1.056870000000000000e+05,4.819000000000000000e+03,3.500000000000000000e+01,3.540000000000000000e+02
2.214471000000000000e+06,8.520900000000000000e+04,4.165000000000000000e+03,1.808500000000000000e+04
4.690194000000000000e+06,5.053340000000000000e+05,1.307200000000000000e+04,8.399200000000000000e+04
1.013900000000000000e+04,1.130000000000000000e+02,0.000000000000000000e+00,1.800000000000000000e+01
8.126200000000000000e+04,6.822000000000000000e+03,1.200000000000000000e+02,4.310000000000000000e+02
1.997363000000000000e+06,6.942400000000000000e+04,5.278000000000000000e+03,1.693000000000000000e+04
7.004200000000000000e+04,5.632000000000000000e+03,3.300000000000000000e+01,3.070000000000000000e+02
1.045810000000000000e+05,3.763000000000000000e+03,1.060000000000000000e+02,2.540000000000000000e+02
5.472300000000000000e+04,2.317000000000000000e+03,5.100000000000000000e+01,1.970000000000000000e+02
2.556480000000000000e+05,5.970000000000000000e+03,1.120000000000000000e+02,1.780000000000000000e+02
1.752123000000000000e+07,4.374050000000000000e+05,2.527200000000000000e+04,7.232900000000000000e+04
1.672430000000000000e+05,8.387000000000000000e+03,1.470000000000000000e+02,4.530000000000000000e+02
1.264750000000000000e+05,9.370000000000000000e+02,4.000000000000000000e+01,4.600000000000000000e+01
3.110560000000000000e+05,4.939000000000000000e+03,3.180000000000000000e+02,4.710000000000000000e+02
7.402960000000000000e+05,1.664400000000000000e+04,7.890000000000000000e+02,1.424000000000000000e+03
1.497770000000000000e+05,6.768000000000000000e+03,9.200000000000000000e+01,7.930000000000000000e+02
2.785550000000000000e+05,1.200500000000000000e+04,1.650000000000000000e+02,3.300000000000000000e+02
1.796205000000000000e+06,2.639300000000000000e+04,4.640000000000000000e+02,2.278000000000000000e+03
5.457215000000000000e+06,3.498320000000000000e+05,1.747100000000000000e+04,5.247800000000000000e+04
1.109739000000000000e+06,1.123800000000000000e+04,1.809000000000000000e+03,3.626000000000000000e+03
7.920718000000000000e+06,8.158700000000000000e+04,1.443300000000000000e+04,1.460000000000000000e+03
2.083895000000000000e+06,1.283780000000000000e+05,1.136000000000000000e+03,8.733000000000000000e+03
1.934160000000000000e+05,7.410000000000000000e+03,2.120000000000000000e+02,4.720000000000000000e+02
1.398012000000000000e+06,3.586200000000000000e+04,6.190000000000000000e+02,6.241000000000000000e+03
3.654631000000000000e+06,3.083000000000000000e+04,6.099000000000000000e+03,1.670900000000000000e+04
1.568532000000000000e+06,1.746820000000000000e+05,2.162000000000000000e+03,1.918600000000000000e+04
1.531810000000000000e+05,9.241000000000000000e+03,1.340000000000000000e+02,9.070000000000000000e+02
5.046200000000000000e+05,2.919600000000000000e+04,4.570000000000000000e+02,2.233000000000000000e+03
1.341911000000000000e+06,3.311000000000000000e+04,1.035000000000000000e+03,4.709000000000000000e+03
1.970580000000000000e+05,1.477100000000000000e+04,2.240000000000000000e+02,1.257000000000000000e+03
3.802110000000000000e+05,1.155000000000000000e+04,1.284000000000000000e+03,1.778000000000000000e+03
2.792700000000000000e+04,1.690000000000000000e+02,3.000000000000000000e+00,8.500000000000000000e+01
1.637505000000000000e+06,7.633900000000000000e+04,9.360000000000000000e+02,6.052000000000000000e+03
7.431890000000000000e+05,2.879900000000000000e+04,6.090000000000000000e+02,1.980000000000000000e+03
1.805172000000000000e+06,7.261400000000000000e+04,1.714000000000000000e+03,4.056000000000000000e+03
1.461311000000000000e+06,3.531000000000000000e+04,1.062000000000000000e+03,6.077000000000000000e+03
1.152533000000000000e+06,2.556100000000000000e+04,1.142000000000000000e+03,4.237000000000000000e+03
1.668188000000000000e+06,8.815600000000000000e+04,5.892000000000000000e+03,7.369000000000000000e+03
1.091878000000000000e+06,4.948800000000000000e+04,5.370000000000000000e+02,3.881000000000000000e+03
5.587400000000000000e+05,4.842000000000000000e+03,2.590000000000000000e+02,1.083000000000000000e+03
1.147527000000000000e+07,3.984930000000000000e+05,8.158000000000000000e+03,2.486100000000000000e+04
5.859910000000000000e+05,2.681400000000000000e+04,7.780000000000000000e+02,2.165000000000000000e+03
2.572010000000000000e+05,1.009600000000000000e+04,2.270000000000000000e+02,1.362000000000000000e+03
8.167500000000000000e+04,3.085000000000000000e+03,4.200000000000000000e+01,3.080000000000000000e+02
4.686400000000000000e+04,1.893000000000000000e+03,4.700000000000000000e+01,1.590000000000000000e+02
4.823290000000000000e+05,1.179700000000000000e+04,1.780000000000000000e+02,5.750000000000000000e+02
7.054750000000000000e+05,3.449300000000000000e+04,5.490000000000000000e+02,3.180000000000000000e+03
9.749000000000000000e+03,1.530000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+01
7.721280000000000000e+05,2.177600000000000000e+04,8.130000000000000000e+02,2.839000000000000000e+03
8.940000000000000000e+03,7.200000000000000000e+01,1.000000000000000000e+01,4.900000000000000000e+01
4.826370000000000000e+05,2.897500000000000000e+04,3.360000000000000000e+02,2.423000000000000000e+03
5.716800000000000000e+04,1.305000000000000000e+03,1.700000000000000000e+01,1.760000000000000000e+02
1.117760000000000000e+05,4.848000000000000000e+03,6.800000000000000000e+01,3.110000000000000000e+02
2.925380000000000000e+05,1.689000000000000000e+04,3.220000000000000000e+02,1.834000000000000000e+03
7.469040000000000000e+05,1.207300000000000000e+04,7.550000000000000000e+02,1.562000000000000000e+03
3.044900000000000000e+05,1.086700000000000000e+04,1.710000000000000000e+02,3.850000000000000000e+02
2.070710000000000000e+05,2.021000000000000000e+03,1.977000000000000000e+03,0.000000000000000000e+00
8.706100000000000000e+04,2.200000000000000000e+02,4.300000000000000000e+01,1.150000000000000000e+02
5.795300000000000000e+05,1.784200000000000000e+04,2.770000000000000000e+02,1.852000000000000000e+03
2.144810000000000000e+05,1.290800000000000000e+04,1.250000000000000000e+02,9.370000000000000000e+02
1.247121000000000000e+06,6.878500000000000000e+04,1.092000000000000000e+03,4.582000000000000000e+03
2.051030000000000000e+05,1.094400000000000000e+04,4.710000000000000000e+02,1.206000000000000000e+03
8.622900000000000000e+04,1.870000000000000000e+03,9.700000000000000000e+01,7.590000000000000000e+02
5.374500000000000000e+04,4.830000000000000000e+02,5.700000000000000000e+01,2.060000000000000000e+02
4.130200000000000000e+05,1.822300000000000000e+04,4.040000000000000000e+02,1.671000000000000000e+03
7.436300000000000000e+05,4.890900000000000000e+04,4.710000000000000000e+02,3.746000000000000000e+03
2.092600000000000000e+05,6.056000000000000000e+03,4.200000000000000000e+02,5.730000000000000000e+02
3.939680000000000000e+05,1.005300000000000000e+04,5.960000000000000000e+02,1.191000000000000000e+03
1.157020000000000000e+05,4.367000000000000000e+03,1.110000000000000000e+02,4.790000000000000000e+02
2.511096000000000000e+06,9.013200000000000000e+04,1.319000000000000000e+03,7.936000000000000000e+03
4.291380000000000000e+05,1.801300000000000000e+04,3.430000000000000000e+02,3.900000000000000000e+03
9.477060000000000000e+05,2.596800000000000000e+04,7.410000000000000000e+02,1.139000000000000000e+03
1.759154000000000000e+06,5.433600000000000000e+04,8.854000000000000000e+03,3.701100000000000000e+04
1.875110000000000000e+05,4.086000000000000000e+03,8.420000000000000000e+02,3.372000000000000000e+03
1.180879000000000000e+06,4.786300000000000000e+04,1.640000000000000000e+03,4.295000000000000000e+03
2.502680000000000000e+05,1.135100000000000000e+04,4.570000000000000000e+02,1.270000000000000000e+03
4.959620000000000000e+06,1.853400000000000000e+04,2.722000000000000000e+03,2.450000000000000000e+03
1.626220000000000000e+05,9.173000000000000000e+03,9.400000000000000000e+01,9.510000000000000000e+02
4.962460000000000000e+05,2.506700000000000000e+04,2.360000000000000000e+02,3.634000000000000000e+03
4.104050000000000000e+05,1.467000000000000000e+04,3.440000000000000000e+02,1.407000000000000000e+03
4.830992000000000000e+06,1.076710000000000000e+05,2.276000000000000000e+03,1.174300000000000000e+04
6.202900000000000000e+04,1.985000000000000000e+03,7.600000000000000000e+01,2.160000000000000000e+02
7.921620000000000000e+05,3.186000000000000000e+03,2.354000000000000000e+03,9.290000000000000000e+02
4.816460000000000000e+05,2.691900000000000000e+04,8.151000000000000000e+03,1.316200000000000000e+04
4.115200000000000000e+04,2.278000000000000000e+03,4.400000000000000000e+01,4.700000000000000000e+02
7.191200000000000000e+04,2.013000000000000000e+03,1.700000000000000000e+01,1.650000000000000000e+02
8.924420000000000000e+05,2.757300000000000000e+04,5.540000000000000000e+02,6.161000000000000000e+03
2.817039000000000000e+06,1.848000000000000000e+04,7.230000000000000000e+02,5.724000000000000000e+03
5.560200000000000000e+04,2.433000000000000000e+03,8.400000000000000000e+01,4.530000000000000000e+02
1.410120000000000000e+05,4.980000000000000000e+02,2.080000000000000000e+02,1.951000000000000000e+03
8.581400000000000000e+04,5.415000000000000000e+03,6.800000000000000000e+01,1.723000000000000000e+03
2.055000000000000000e+03,6.200000000000000000e+01,2.400000000000000000e+01,0.000000000000000000e+00
1.693830000000000000e+05,2.615000000000000000e+03,7.300000000000000000e+01,0.000000000000000000e+00
3.766530000000000000e+05,2.123800000000000000e+04,2.200000000000000000e+02,3.538000000000000000e+03
1.446520000000000000e+05,5.837000000000000000e+03,4.600000000000000000e+01,4.550000000000000000e+02
1.797650000000000000e+05,2.642000000000000000e+03,2.500000000000000000e+01,4.660000000000000000e+02
3.528100000000000000e+05,4.634000000000000000e+03,2.380000000000000000e+02,3.310000000000000000e+02
1.587790000000000000e+05,1.014200000000000000e+04,6.000000000000000000e+01,1.003000000000000000e+03
5.416850000000000000e+05,6.617000000000000000e+03,1.170000000000000000e+02,9.010000000000000000e+02
3.484720000000000000e+05,1.853600000000000000e+04,1.150000000000000000e+02,1.070000000000000000e+03
3.521230000000000000e+05,6.769000000000000000e+03,8.100000000000000000e+01,2.830000000000000000e+02
3.729440000000000000e+05,1.554700000000000000e+04,6.460000000000000000e+02,2.081000000000000000e+03
2.056950000000000000e+05,1.638900000000000000e+04,1.110000000000000000e+02,2.554000000000000000e+03
1.526530000000000000e+05,1.454000000000000000e+03,1.160000000000000000e+02,6.610000000000000000e+02
4.584100000000000000e+04,2.548000000000000000e+03,1.150000000000000000e+02,5.040000000000000000e+02
4.618960000000000000e+05,6.740000000000000000e+03,2.990000000000000000e+02,5.720000000000000000e+02
1.254760000000000000e+05,3.931000000000000000e+03,7.500000000000000000e+01,3.820000000000000000e+02
2.578700000000000000e+04,9.680000000000000000e+02,3.600000000000000000e+01,2.940000000000000000e+02
